date,capital,position_value,total_value,position,return,cum_return
2020-12-01,-29491.083899999998,150580.0,121088.9161,100,0.005063126559784914,0.21088916099999988
2020-12-02,-29491.083899999998,151679.0,122187.9161,100,0.009075975203976627,0.22187916099999994
2020-12-03,-29491.083899999998,151789.0,122297.9161,100,0.0009002526887353923,0.22297916100000004
2020-12-04,-29491.083899999998,153779.0,124287.9161,100,0.016271740872287888,0.24287916100000007
2020-12-07,-29491.083899999998,158634.0,129142.9161,100,0.039062526368965234,0.29142916099999994
2020-12-08,-29491.083899999998,159879.0,130387.9161,100,0.009640482324527522,0.3038791609999998
2020-12-09,-29491.083899999998,162479.0,132987.9161,100,0.019940498151730157,0.3298791609999998
2020-12-10,-29491.083899999998,161379.0,131887.9161,100,-0.008271428203844189,0.3188791609999997
2020-12-11,-29491.083899999998,159060.0,129568.9161,100,-0.017583111998234036,0.29568916099999987
2020-12-14,-29491.083899999998,160079.0,130587.9161,100,0.007864540590997393,0.3058791609999998
2020-12-15,-29491.083899999998,159079.0,129587.9161,100,-0.007657676375157352,0.2958791609999998
2020-12-16,-29491.083899999998,160600.0,131108.9161,100,0.011737205487788449,0.3110891609999997
2020-12-17,-29491.083899999998,162579.0,133087.9161,100,0.01509432049983972,0.3308791609999997
2020-12-18,-29491.083899999998,162687.0,133195.9161,100,0.0008114936589649346,0.33195916099999967
2020-12-21,-29491.083899999998,162339.0,132847.9161,100,-0.002612692717535947,0.32847916099999974
2020-12-22,-29491.083899999998,162830.0,133338.9161,100,0.003695955604078982,0.33338916099999993
2020-12-23,-29491.083899999998,160681.0,131189.9161,100,-0.016116825176442195,0.3118991609999999
2020-12-24,128541.4921,0.0,128541.4921,0,-0.020187710143676152,0.2854149210000001
2020-12-25,128541.4921,0.0,128541.4921,0,0.0,0.2854149210000001
2020-12-28,128541.4921,0.0,128541.4921,0,0.0,0.2854149210000001
2020-12-29,128541.4921,0.0,128541.4921,0,0.0,0.2854149210000001
2020-12-30,-37087.18160000001,165578.0,128490.81839999999,100,-0.00039422056778826153,0.28490818400000006
2020-12-31,-37087.18160000001,172479.0,135391.8184,100,0.05370811771559225,0.35391818399999986
2021-01-04,-37087.18160000001,176960.0,139872.8184,100,0.033096534583510806,0.3987281840000001
2021-01-05,-37087.18160000001,176825.0,139737.8184,100,-0.0009651625065131286,0.39737818400000013
2021-01-06,-37087.18160000001,182182.0,145094.8184,100,0.038336078674604535,0.45094818400000025
2021-01-07,-37087.18160000001,186079.0,148991.8184,100,0.02685829889015534,0.4899181840000004
2021-01-08,-37087.18160000001,184881.0,147793.8184,100,-0.008040709972300109,0.4779381840000003
2021-01-11,-37087.18160000001,184439.0,147351.8184,100,-0.0029906528215120076,0.47351818400000045
2021-01-12,-37087.18160000001,187079.0,149991.8184,100,0.01791630418047152,0.49991818400000043
2021-01-13,-37087.18160000001,192079.0,154991.8184,100,0.03333515156584044,0.5499181840000007
2021-01-14,-37087.18160000001,190190.0,153102.8184,100,-0.012187740098157374,0.5310281840000006
2021-01-15,-37087.18160000001,181479.0,144391.8184,100,-0.05689640524605788,0.4439181840000006
2021-01-18,-37087.18160000001,182606.0,145518.8184,100,0.007805151375529729,0.4551881840000005
2021-01-19,142122.03949999998,0.0,142122.03949999998,0,-0.023342540417439217,0.4212203950000004
2021-01-20,142122.03949999998,0.0,142122.03949999998,0,0.0,0.4212203950000004
2021-01-21,142122.03949999998,0.0,142122.03949999998,0,0.0,0.4212203950000004
2021-01-22,142122.03949999998,0.0,142122.03949999998,0,0.0,0.4212203950000004
2021-01-25,142122.03949999998,0.0,142122.03949999998,0,0.0,0.4212203950000004
2021-01-26,142122.03949999998,0.0,142122.03949999998,0,0.0,0.4212203950000004
2021-01-27,142122.03949999998,0.0,142122.03949999998,0,0.0,0.4212203950000004
2021-01-28,142122.03949999998,0.0,142122.03949999998,0,0.0,0.4212203950000004
2021-01-29,142122.03949999998,0.0,142122.03949999998,0,0.0,0.4212203950000004
2021-02-01,142122.03949999998,0.0,142122.03949999998,0,0.0,0.4212203950000004
2021-02-02,142122.03949999998,0.0,142122.03949999998,0,0.0,0.4212203950000004
2021-02-03,142122.03949999998,0.0,142122.03949999998,0,0.0,0.4212203950000004
2021-02-04,-55617.26450000002,197679.0,142061.73549999998,100,-0.0004243113890861627,0.4206173550000003
2021-02-05,-55617.26450000002,207679.0,152061.73549999998,100,0.07039193182318959,0.5206173550000002
2021-02-08,-55617.26450000002,209879.0,154261.73549999998,100,0.014467808043661323,0.5426173550000002
2021-02-09,-55617.26450000002,213579.0,157961.73549999998,100,0.023985209216059955,0.5796173550000003
2021-02-10,-55617.26450000002,227079.0,171461.73549999998,100,0.08546373561462928,0.7146173550000003
2021-02-18,-55617.26450000002,225079.0,169461.73549999998,100,-0.011664410103909173,0.6946173550000003
2021-02-19,-55617.26450000002,216739.0,161121.73549999998,100,-0.049214649993950976,0.6112173550000004
2021-02-22,-55617.26450000002,206401.00000000003,150783.7355,100,-0.06416266537794324,0.5078373550000006
2021-02-23,-55617.26450000002,205079.0,149461.73549999998,100,-0.008767523868647098,0.49461735500000037
2021-02-24,138952.34709999998,0.0,138952.34709999998,0,-0.07031490946390084,0.3895234710000004
2021-02-25,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-02-26,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-01,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-02,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-03,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-04,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-05,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-08,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-09,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-10,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-11,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-12,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-15,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-16,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-17,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-18,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-19,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-22,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-23,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-24,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-25,138952.34709999998,0.0,138952.34709999998,0,0.0,0.3895234710000004
2021-03-26,-35479.96690000003,174379.0,138899.03309999997,100,-0.0003836854944353485,0.38899033100000024
2021-03-29,-35479.96690000003,181194.0,145714.03309999997,100,0.04906441641745318,0.4571403310000004
2021-03-30,-35479.96690000003,182087.0,146607.03309999997,100,0.006128441996984257,0.4660703310000003
2021-03-31,-35479.96690000003,178579.0,143099.03309999997,100,-0.023927910727224222,0.4309903310000003
2021-04-01,-35479.96690000003,178701.0,143221.03309999997,100,0.0008525564244361572,0.4322103310000003
2021-04-02,-35479.96690000003,184179.0,148699.03309999997,100,0.03824857202485865,0.48699033100000033
2021-04-06,-35479.96690000003,188809.0,153329.03309999997,100,0.031136718938087116,0.5332903310000006
